Timestamp, Price, Size, Exchange, Type
2021-03-05 11:49:53.443, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 11:55:41.842, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 11:59:58.310, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:04:11.093, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:05:37.885, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:07:21.479, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:08:24.698, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:09:13.821, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:09:51.285, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:12:57.983, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:13:39.900, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:13:44.221, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:14:19.601, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:14:25.765, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:19:23.134, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:20:49.515, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:21:28.273, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:21:42.424, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:22:47.604, 46.14, 120, NYSE_ARCA, Ask
2021-03-05 12:23:21.363, 46.14, 120, NYSE_ARCA, Ask
